id,model,makeId,typeId
5940,SENTRA 2.0 SR CVT,72,1
5941,SENTRA ACENTA 6MT,72,1
5942,SENTRA ACENTA XTRONIC,72,1
5943,SENTRA ADVANCE MT,72,1
5944,SENTRA ADVANCE PURE,72,1
5945,SENTRA DIESEL 1.7,72,1
5946,SENTRA E,72,1
5947,SENTRA EX SALOON,72,1
5948,SENTRA EXCLUSIVE CVT,72,1
5949,SENTRA GLE,72,1
5950,SENTRA GSX,72,1
5951,SENTRA GXE,72,1
5952,SENTRA II GXE,72,1
5953,SENTRA II XE,72,1
5954,SENTRA LE,72,1
5955,SENTRA S.SALOON,72,1
5956,SENTRA SE,72,1
5957,SENTRA SE-R,72,1
5958,SENTRA SENSE,72,1
5959,SENTRA SENSE PURE DRIVE,72,1
5960,SENTRA SR CVT,72,1
5961,SENTRA SR CVT PURE DRIVE,72,1
5962,SENTRA SR PURE DRIVE,72,1
5963,SENTRA SUPER SALOON,72,1
5964,SENTRA SV PURE DRIVE,72,1
5965,SENTRA TEKNA XTRONIC,72,1
5966,SENTRA XE,72,1
5967,SENTRA XTRONIC CVT,72,1
5968,SERENA 2.0 SLX,72,2
5969,SERENA 2.0D SGX,72,2
5970,SERENA 2.3 D,72,2
5971,SERENA 2.3 D SLX,72,2
5972,SUNNY EX SALOON,72,1
5973,SUPER SALOON TURBO,72,2
5974,TEANA 250 XV V6,72,1
5975,TEANA 350 XV V6,72,1
5976,TERRANO 2.4,72,2
5977,TERRANO 2.7 TD,72,2
5978,TERRANO II,72,2
5979,TERRANO II 2.7 TD,72,2
5980,TERRANO II 2.7TDI,72,2
5981,TERRANO II MISTRAL,72,2
5982,TERRANO II SE,72,2
5983,TERRANO II SE (3 PUERTAS),72,2
5984,TERRANO II SE 2.4,72,2
5985,TERRANO II SE 2.7 TDI,72,2
5986,TERRANO II SGX,72,2
5987,TERRANO II SGX LARGO,72,2
5988,TERRANO II SLX,72,2
5989,TERRANO II SR,72,2
5990,TERRANO SE LUXURY TD27,72,2
5991,TIIDA,72,1
5992,TIIDA 1.8 6MT ACENTA,72,1
5993,TIIDA 1.8 6MT TEKNA,72,1
5994,TIIDA 1.8 6MT VISIA,72,1
5995,TIIDA 1.8 6MT VISIA SE,72,1
5996,TITAN V8 5.6,72,2
5997,TRADE,72,3
5998,TRADE 100,72,3
5999,TRADE 2.0,72,3
6000,TRADE 3.0,72,3
6001,TRADE 65ND,72,2
6002,TRADE 75,72,3
6003,V16 SUPER SALOON,72,1
6004,VERSA,72,1
6005,VERSA 1.6 ADVANCE CVT,72,1
6006,VERSA 1.6 ADVANCE MT,72,1
6007,VERSA 1.6 EXCLUSIVE CVT,72,1
6008,VERSA 1.6 SENSE CVT,72,1
6009,VERSA 1.6 SENSE MT,72,1
6010,VERSA ACENTA,72,1
6011,VERSA ACENTA A/T,72,1
6012,VERSA ADVANCE AT,72,1
6013,VERSA ADVANCE AT PURE,72,1
6014,VERSA ADVANCE MT,72,1
6015,VERSA ADVANCE MT PURE,72,1
6016,VERSA EXCLUSIVE AT,72,1
6017,VERSA EXCLUSIVE AT PURE,72,1
6018,VERSA S,72,1
6019,VERSA SENSE AT,72,1
6020,VERSA SENSE AT PURE,72,1
6021,VERSA SENSE MT,72,1
6022,VERSA SENSE MT PURE,72,1
6023,VERSA V-DRIVE DRIVE MT,72,1
6024,VERSA V-DRIVE PLUS AT,72,1
6025,VERSA VISIA,72,1
6026,X TERRA,72,2
6027,X TERRA XE,72,2
6028,X-TERRA SE,72,2
6029,X-TRAIL,72,1
6030,X-TRAIL,72,2
6031,X-TRAIL 2.2 DIESEL,72,2
6032,X-TRAIL 2.5 6MT,72,2
6033,X-TRAIL 2.5 6MT ACENTA,72,2
6034,X-TRAIL 2.5 6MT VISIA,72,2
6035,X-TRAIL 2.5 ADVANCE A/T,72,1
6036,X-TRAIL 2.5 CVT,72,2
6037,X-TRAIL 2.5 CVT ACENTA,72,2
6038,X-TRAIL 2.5 CVT TEKNA,72,2
6039,X-TRAIL 2.5 CVT VISIA,72,2
6040,X-TRAIL 2.5 NAFTA,72,2
6041,X-TRAIL 2.5 NAFTA MANUAL,72,2
6042,X-TRAIL ACENTA 2.0 DCI,72,2
6043,X-TRAIL ACENTA 2.5 6MT,72,2
6044,X-TRAIL ACENTA 2.6 6MT,72,2
6045,X-TRAIL ADVANCE CVT,72,2
6046,X-TRAIL EXCLUSIVE CVT,72,2
6047,X-TRAIL TEKNA XTRONIC,72,2
6048,X-TRAIL X 2.5 6MT,72,2
6049,X-TRAIL X 2.5 A/T,72,2
6050,X-TRAIL X 2.5 CVT,72,2
6051,X-TRAIL XLTD CVT,72,2
6052,XTERRA,72,2
6053,ASTRA,73,1
6054,ASTRA 1.4,73,1
6055,ASTRA 1.4 I,73,1
6056,ASTRA 1.6 I,73,1
6057,ASTRA 1.7 CDTI,73,1
6058,ASTRA 1.7 TD,73,1
6059,ASTRA 1.8,73,1
6060,ASTRA 2.0 16V,73,1
6061,ASTRA CARAVAN 1.4,73,1
6062,ASTRA CARAVAN 1.8,73,1
6063,ASTRA CARAVAN GL 1.6,73,1
6064,ASTRA CD 1.7 DTI,73,1
6065,ASTRA F16 CVAN,73,1
6066,ASTRA GL 1.4,73,1
6067,ASTRA GL 1.6,73,1
6068,ASTRA GL 1.6 TA,73,1
6069,ASTRA GLS 1.7 TD,73,1
6070,ASTRA GSI 2.0 16V,73,1
6071,ASTRA GTC,73,1
6072,COMBO 1.7 DTI,73,2
6073,COMBO CDTI,73,2
6074,CORSA,73,1
6075,CORSA 1.0 12V,73,1
6076,CORSA 1.2,73,1
6077,CORSA 1.2 SWING,73,1
6078,CORSA 1.4,73,1
6079,CORSA COMBO,73,3
6080,CORSA COMBO TOUR,73,2
6081,CORSA DIESEL,73,1
6082,CORSA GL,73,1
6083,CORSA GSI,73,1
6084,CORSA S 1.0,73,1
6085,CORSA VIVA,73,1
6086,MERIVA,73,1
6087,MERIVA 1.7 CDTI,73,1
6088,OMEGA 2.0I,73,1
6089,VECTRA 2.0I CDX,73,1
6090,VECTRA 2.2 DTI,73,1
6091,VECTRA CDX,73,1
6092,VECTRA DTI 16V ELEGANCE,73,1
6093,VECTRA GL 1.7 D,73,1
6094,VECTRA GL 1.7 TD,73,1
6095,VECTRA GT,73,1
6096,VECTRA TURBO DIESEL,73,1
6097,VIVARO 2.5 CDTI,73,2
6098,VIVARO CDTI,73,2
6099,ZAFIRA,73,1
6100,ZAFIRA 1.6 16V COMFORT,73,1
6101,ZAFIRA 1.6I,73,1
6102,ZAFIRA 1.7 CDTI,73,1
6103,ZAFIRA 1.8 16V ELEGANCE,73,1
6104,ZAFIRA 1.9 CDTI,73,1
6105,ZAFIRA 2.0 DTI 16V,73,2
6106,ZAFIRA 2.0 ELEGANCE,73,1
6107,ZAFIRA 2.0DTI,73,1
6108,ZAFIRA 2.2 16V SPORT,73,1
6109,ZAFIRA 2.2 DTI ELEGANCE,73,1
6110,ZAFIRA A,73,1
6111,ZAFIRA DI 16V,73,1
6112,1007,74,1
6113,1007 1.4 HDI,74,1
6114,106,74,1
6115,106 DIESEL,74,1
6116,106 LONG BEACH,74,1
6117,106 MAX 1.1,74,1
6118,106 MAX 1.4E,74,1
6119,106 MAX 1.5D,74,1
6120,106 QUICK SILVER,74,1
6121,106 QUICK SILVER TECHO,74,1
6122,106 QUIKSILVER 1.1,74,1
6123,106 ROLAND GARROS 1.4L,74,1
6124,106 XN,74,1
6125,106 XN EQUINOXE,74,1
6126,1 06 XND,74,1
6127,106 XND,74,1
6128,106 XR,74,1
6129,106 XSI,74,1
6130,106 ZEN 1.4E,74,1
6131,106S16,74,1
6132,107,74,1
6133,2008 ACTIVE 1.6,74,1
6134,2008 ACTIVE 1.6 115,74,1
6135,2008 ACTIVE 1.6 AM20,74,1
6136,2008 ACTIVE 1.6 AM21,74,1
6137,2008 ALLURE 1.6,74,1
6138,2008 ALLURE 1.6 115,74,1
6139,2008 ALLURE 1.6 AM20,74,1
6140,2008 ALLURE 1.6 AM21,74,1
6141,2008 ALLURE 1.6 AM22,74,1
6142,2008 ALLURE 1.6 TIPTRONIC,74,1
6143,2008 CROSSWAY 1.6,74,1
6144,2008 CROSSWAY 1.6 115,74,1
6145,2008 FELINE 1.6,74,1
6146,2008 FELINE 1.6 115,74,1
6147,2008 FELINE 1.6 AM20,74,1
6148,2008 FELINE 1.6 AM21,74,1
6149,2008 FELINE 1.6 AM22,74,1
6150,2008 FELINE 1.6 AM22.5,74,1
6151,2008 FELINE 1.6 TIPTRONIC,74,1
6152,2008 GRIFFE 1.6 THP,74,1
6153,2008 IN CONCERT 1.6 AM20,74,1
6154,2008 IN CONCERT 1.6 THP,74,1
6155,2008 IN CONCERT 1.6,74,1
6156,2008 SPORT 1.6 THP,74,1
6157,2008 SPORT 1.6 THP 165,74,1
6158,2008 SPORT 1.6 THP AM20,74,1
6159,2008 SPORTWAY 1.6 115,74,1
6160,205 1.4,74,1
6161,205 1.8 DIESEL,74,1
6162,205 D,74,2
6163,205 D,74,1
6164,205 GL,74,1
6165,205 GLD,74,1
6166,205 GLI,74,1
6167,205 JUNIOR,74,1
6168,205 MITO,74,1
6169,205 MITO 1.4,74,1
6170,205 ROLAND GARROS,74,1
6171,205 SR,74,1
6172,205 SRD,74,1
6173,205 XS,74,1
6174,205 XT,74,1
6175,2 06 1.4 X-LINE,74,1
6176,206 1.6 SW EXCLUSIVE,74,1
6177,206 1.6 SW XR PRESENCE,74,1
6178,2 06 1.6 X-LINE,74,1
6179,206 ACTIVE 1.4 N 5P,74,1
6180,206 ALLURE 1.4 N 5P,74,1
6181,206 COUPE CABRIOLET,74,1
6182,206 COUPE CABRIOLET 2.0,74,1
6183,206 CREAMFIELDS 1.6,74,1
6184,206 CREAMFIELDS 1.9 D,74,1
6185,206 DIESEL,74,1
6186,206 ESCAPADE 1.6,74,1
6187,206 GENERATION,74,1
6188,206 GENERATION PLUS,74,1
6189,206 GT,74,1
6190,206 GTI,74,1
6191,206 HDI,74,1
6192,206 HDI 1.4,74,1
6193,206 IRB 1.4 3P,74,1
6194,206 IRB 1.4 5P,74,1
6195,206 IRB 1.9D 5P,74,1
6196,206 LIVE! 1.4 3P,74,1
6197,206 LIVE! 1.4 5P,74,1
6198,206 LIVE! 1.9D 5P,74,1
6199,206 PREMIUM 1.6,74,1
6200,206 PREMIUM 1.6 5P,74,1
6201,206 PREMIUM 1.6 5P NAV,74,1
6202,206 PREMIUM 1.9 D 5P NAV,74,1
6203,206 PREMIUM 1.9D 5P,74,1
6204,206 PREMIUM HDI 5P,74,1
6205,206 PREMIUM HDI 5P NAV,74,1
6206,206 PRESENCE 1.4 3P,74,1
6207,206 QUIKSILVER,74,1
6208,206 RALLYE,74,1
6209,206 RC,74,1
6210,206 RWC 1.4 3P,74,1
6211,206 RWC 1.4 5P,74,1
6212,206 RWC 1.9D 5P,74,1
6213,206 SW CONFORT 1.4,74,1
6214,206 SW CONFORT 1.6,74,1
6215,206 SW PREMIUM 1.6,74,1
6216,206 SW QUIKSILVER 1.6,74,1
6217,2 06 SW XS 1.6 HDI,74,1
6218,206 SW XS 2.0,74,1
6219,206 SW XS PREMIUM 1.6,74,1
6220,206 SW XT 1.6,74,1
6221,206 X DESIGN 1.6,74,1
6222,206 X DESIGN 1.9 D,74,1
6223,206 X-DESIGN 1.6 3P,74,1
6224,206 X-LINE 1.4 3P NAV,74,1
6225,206 X-LINE 1.4 5P,74,1
6226,206 X-LINE 1.4 5P NAV,74,1
6227,206 X-LINE 1.4. 3P,74,1
6228,206 X-LINE 1.9 D 5P,74,1
6229,206 X-LINE 1.9 D 5P NAV,74,1
6230,206 XE 1.4 3P,74,1
6231,206 XN,74,1
6232,"206 XN 1,4 3P",74,1
6233,206 XN 1.4 3P,74,1
6234,206 XND,74,1
6235,206 XR,74,1
6236,206 XR 1.4,74,1
6237,206 XR 1.4 3P,74,1
6238,206 XR 1.4 3P DA,74,1
6239,206 XR 1.4 3P DA AA,74,1
6240,206 XR 1.4 3P MUX,74,1
6241,206 XR 1.4 5P,74,1
6242,206 XR 1.4 5P DA,74,1
6243,206 XR 1.4 5P DA AA,74,1
6244,206 XR 1.4 5P MUX,74,1
6245,206 XR 1.4 AA 3P MUX,74,1
6246,206 XR 1.4 AA 5P MUX,74,1
6247,206 XR 1.6,74,1
6248,206 XR 1.6 3P,74,1
6249,206 XR 1.6 5P,74,1
6250,206 XR 1.6 5P PACK MUX,74,1
6251,206 XR 1.6 PACK 3P MUX,74,1
6252,206 XR 3P,74,1
6253,206 XR 3P P,74,1
6254,206 XR 3P PA,74,1
6255,206 XR 5P,74,1
6256,206 XR 5P P,74,1
6257,206 XR 5P PA,74,1
6258,206 XR 90 3P,74,1
6259,206 XR 90 3P AA,74,1
6260,206 XR 90 3P FULL,74,1
6261,206 XR 90 3P PACK,74,1
6262,206 XR 90 5P,74,1
6263,206 XR 90 5P FULL,74,1
6264,206 XR 90 5P PACK,74,1
6265,206 XR CONFORT 1.4,74,1
6266,206 XR PREMIUM 1.6 3P,74,1
6267,206 XR PREMIUM 1.6 5P,74,1
6268,206 XR PRESENCE 1.4 3P,74,1
6269,206 XRD 3P,74,1
6270,206 XRD 3P AA,74,1
6271,206 XRD 3P AA MUX,74,1
6272,206 XRD 3P FULL,74,1
6273,206 XRD 3P MUX,74,1
6274,206 XRD 3P P,74,1
6275,206 XRD 3P PA,74,1
6276,206 XRD 3P PACK,74,1
6277,206 XRD 3P PACK MUX,74,1
6278,206 XRD 5P,74,1
6279,206 XRD 5P AA,74,1
6280,206 XRD 5P AA MUX,74,1
6281,206 XRD 5P FULL,74,1
6282,206 XRD 5P MUX,74,1
6283,206 XRD 5P P,74,1
6284,206 XRD 5P PA,74,1
6285,206 XRD 5P PACK,74,1
6286,206 XRD 5P PACK MUX,74,1
6287,206 XRD AA 3P MUX,74,1
6288,206 XRD AA MUX,74,1
6289,206 XRD CONFORT,74,1
6290,206 XRD PACK 3P MUX,74,1
6291,206 XRD PACK 5P MUX,74,1
6292,206 XRD PREMIUM,74,1
6293,206 XRD PREMIUM 3P,74,1
6294,206 XRD PREMIUM 5P,74,1
6295,206 XRD PRES,74,1
6296,206 XS 1.6,74,1
6297,206 XS 1.6 3P ABS,74,1
6298,206 XS 1.6 3P NAV,74,1
6299,206 XS 1.6 SW,74,1
6300,206 XS 1.6E,74,1
6301,206 XS 110,74,1
6302,206 XS 3P,74,1
6303,206 XS 90,74,1
6304,206 XS PREMIUM 1.6 3P NAV,74,1
6305,206 XS PREMIUM 1.6 5P,74,1
6306,206 XS PREMIUM HDI 3P,74,1
6307,206 XS PREMIUM HDI 5P,74,1
6308,206 XS PREMUM 1.6 3P,74,1
6309,206 XS TC 110 MUX,74,1
6310,206 XT 1.6,74,1
6311,206 XT 1.6 5P,74,1
6312,206 XT 1.6 5P ABS,74,1
6313,206 XT 1.6 TIPTRONIC,74,1
6314,206 XT 1.6E,74,1
6315,206 XT 1.9 D 5P,74,1
6316,206 XT 110,74,1
6317,206 XT 110 MUX,74,1
6318,206 XT 5P,74,1
6319,206 XT 5P LA,74,1
6320,206 XT 90,74,1
6321,206 XT HDI,74,1
6322,206 XT PREMIUM 1.6 5P,74,1
6323,206 XT PREMIUM HDI 5P,74,1
6324,206 XT TC 110 MUX,74,1
6325,206 XTD,74,1
6326,206 XTD 1.9,74,1
6327,206XR 3P 1.4,74,1
6328,206XR 3P 1.4 DA,74,1
6329,206XR 3P 110CV,74,1
6330,206XR 5P 1.4,74,1
6331,206XR 5P 1.4 DA,74,1
6332,206XR 5P 110CV,74,1
6333,206XRD 1.9,74,1
6334,206XRD3,74,1
6335,206XRD3PK,74,1
6336,206XRD3PKDAB,74,1
6337,206XRD5,74,1
6338,206XRD5PK,74,1
6339,206XRD5PKDAB,74,1
6340,206XRN3,74,1
6341,206XRN3PK,74,1
6342,206XRN3PKDAB,74,1
6343,206XRN5,74,1
6344,206XRN5PK,74,1
6345,206XRN5PKDAB,74,1
6346,206XS 110CV,74,1
6347,206XSN3DABLA,74,1
6348,206XTN5DAB,74,1
6349,206XTN5DABLA,74,1
6350,207,74,1
6351,2 07 1.6 ALLURE,74,1
6352,207 CC 120CV,74,1
6353,207 CC 150CV,74,1
6354,207 CC 156 CV,74,1
6355,207 COMPACT ACTIVE 1.4,74,1
6356,207 COMPACT ACTIVE 1.4 N,74,1
6357,207 COMPACT ALLURE 1.4,74,1
6358,207 COMPACT ALLURE 1.4 N,74,1
6359,207 COMPACT ALLURE 1.6 N,74,1
6360,207 COMPACT ESCAPADE,74,1
6361,207 COMPACT FELINE 1.4,74,1
6362,207 COMPACT FELINE 1.6 N,74,1
6363,207 COMPACT GRIFFE 1.6 N,74,1
6364,207 COMPACT QUIKSILVER,74,1
6365,207 COMPACT SW XS 1.6,74,1
6366,207 COMPACT SW XT 1.6,74,1
6367,207 COMPACT SW XT HDI,74,1
6368,207 COMPACT XR 1.4,74,1
6369,207 COMPACT XR 1.4 3P,74,1
6370,207 COMPACT XR 1.4 5P,74,1
6371,207 COMPACT XR 1.9D,74,1
6372,207 COMPACT XR 1.9D 5P,74,1
6373,207 COMPACT XR HDI 1.4,74,1
6374,207 COMPACT XS 1.4,74,1
6375,207 COMPACT XS 1.4 5P,74,1
6376,207 COMPACT XS 1.6 5P,74,1
6377,207 COMPACT XS 1.9D,74,1
6378,207 COMPACT XS 1.9D 5P,74,1
6379,207 COMPACT XS HDI 1.4,74,1
6380,207 COMPACT XS HDI 5,74,1
6381,207 COMPACT XT 1.6,74,1
6382,207 COMPACT XT 1.6 3P,74,1
6383,207 COMPACT XT 1.6 5P,74,1
6384,207 COMPACT XT 1.9D 5P,74,1
6385,207 COMPACT XT HDI,74,1
6386,207 COMPACT XT HDI 1.4,74,1
6387,207 COMPACT XT HDI 3P,74,1
6388,207 COMPACT XT HDI 5,74,1
6389,207 COMPACT XT HDI 5P,74,1
6390,207 COMPACT XT PREMIUM,74,1
6391,207 GTI 156 CV,74,1
6392,207 PASSION XR,74,1
6393,207 PASSION XR S,74,1
6394,207 PREMIUM,74,1
6395,207 RC,74,1
6396,207 SW XR,74,1
6397,2 07 XLINE 1.4,74,1
6398,207 XS PACK 1.6 HDI 90 CV,74,1
6399,208,74,1
6400,208 ACTIVE 1.5,74,1
6401,208 ACTIVE 1.5 N,74,1
6402,208 ACTIVE 1.6,74,1
6403,208 ACTIVE 1.6 115,74,1
6404,208 ACTIVE 1.6L,74,1
6405,208 ACTIVE 1.6L AM23,74,1
6406,208 ACTIVE TIPTRONIC 1.6L,74,1
6407,208 ALLURE 1.2,74,1
6408,208 ALLURE 1.5 N,74,1
6409,208 ALLURE 1.5 NAV,74,1
6410,208 ALLURE 1.5 SMEG,74,1
6411,208 ALLURE 1.6,74,1
6412,208 ALLURE 1.6 115,74,1
6413,208 ALLURE 1.6 5P,74,1
6414,208 ALLURE 1.6 N,74,1
6415,208 ALLURE 1.6 TIPTRONIC,74,1
6416,208 ALLURE 1.6L,74,1
6417,208 ALLURE 1.6L AM23,74,1
6418,208 ALLURE 1.6N,74,1
6419,208 ALLURE PLUS 1.6 HDI,74,1
6420,208 ALLURE PLUS 1.6 HDI 92,74,1
6421,208 ALLURE TIPTRONIC 1.6L,74,1
6422,208 FELINE 1.6,74,1
6423,208 FELINE 1.6 115,74,1
6424,208 FELINE 1.6 N,74,1
6425,208 FELINE 1.6 N PACK CUIR,74,1
6426,208 FELINE 1.6 TIPTRONIC 6,74,1
6427,208 FELINE TIPTRONIC 1.6L,74,1
6428,208 GT 1.6 THP,74,1
6429,208 GT 1.6 THP 165,74,1
6430,208 GT LINE TIPTRONIC 130,74,1
6431,208 GT TIPTRONIC 130 CV,74,1
6432,208 GTI,74,1
6433,208 IN CONCERT 1.6 115,74,1
6434,208 LIKE 1.2L,74,1
6435,208 LIKE 1.2L AM23,74,1
6436,208 LIKE PACK 1.6L,74,1
6437,208 LIKE PACK 1.6L AM23,74,1
6438,208 STYLE,74,1
6439,208 STYLE 1.6L AM23,74,1
6440,208 STYLE TIPTRONIC 1.6L,74,1
6441,208 URBAN TECH 1.6,74,1
6442,208 URBAN TECH 1.6 115,74,1
6443,208 XY,74,1
6444,3008,74,1
6445,3008 1.6 A/T,74,1
6446,3 008 1.6 M/T,74,1
6447,3008 1.6 THP,74,1
6448,3008 ALLURE,74,1
6449,3008 ALLURE THP TIP,74,1
6450,3008 ALLURE THP,74,1
6451,3008 ALLURE TIPTRONIC,74,1
6452,3008 FELINE,74,1
6453,3008 FELINE TIPTRONIC,74,1
6454,3008 FELINE TIPTRONIC HDI,74,1
6455,3008 GT LINE HDI,74,1
6456,3008 GT LINE TIPTRONIC,74,1
6457,3008 GT PACK HDI,74,1
6458,3008 GT PACK PHEV PRS,74,1
6459,3008 GT PACK THP,74,1
6460,3008 GT-LINE HDI TIP,74,1
6461,3008 GT-LINE HDI,74,1
6462,3008 GT-LINE THP TIP,74,1
6463,3008 GT-LINE THP,74,1
6464,3008 PREMIUM 156 CV,74,1
6465,3008 PREMIUM PLUS 156 CV,74,1
6466,3008 PREMIUM PLUS 156CV,74,1
6467,3008 PREMIUM PLUS 163 CV,74,1
6468,3008 ROLAND GARROS,74,1
6469,301 ALLURE 1.6,74,1
6470,301 ALLURE 1.6 HDI,74,1
6471,301 ALLURE PLUS 1.6,74,1
6472,301 ALLURE PLUS 1.6 HDI,74,1
6473,306,74,1
6474,306 1.8 CABRIOLET,74,1
6475,306 1.8 L,74,1
6476,306 2.0 CABRIOLET,74,1
6477,306 2.0 HDI,74,1
6478,306 2.0 TD HDI,74,1
6479,306 BOULEVARD,74,1
6480,306 BOULEVARD 1.9 DT,74,1
6481,306 BOULEVARD 1.9D,74,1
6482,306 BOULEVARD 2.0 HDI,74,1
6483,306 BREAK KILIWI 1.9D,74,1
6484,306 BREAK XR 2.0 HDI,74,1
6485,306 BRL. 4P. D,74,1
6486,306 BRL. 4P. N,74,1
6487,306 BRL.5P.D,74,1
6488,306 BRL.5P.N,74,1
6489,306 EQUINOXE,74,1
6490,306 EQUINOXE TD,74,1
6491,306 EQX. 4P N,74,1
6492,306 EQX. 4P. D,74,1
6493,306 EQX. 5P. D,74,1
6494,306 EQX. 5P. N,74,1
6495,306 GRAFFIC DIESEL,74,1
6496,306 GRAFFIC TD,74,1
6497,306 GTI,74,1
6498,306 KILIWI 1.9D,74,1
6499,306 PRIVILEGE 1.6,74,1
6500,306 RLY 3P. N,74,1
6501,306 ROLAND GARROS 1.8,74,1
6502,306 ROLAND GARROS 1.8E,74,1
6503,306 S,74,1
6504,306 S 16,74,1
6505,306 SL,74,1
6506,306 SL 1.8,74,1
6507,306 SL DIESEL,74,1
6508,306 SLD,74,1
6509,306 SLD 1.9,74,1
6510,306 SR,74,1
6511,306 SR AUTOMATICO,74,1
6512,306 SRD,74,1
6513,306 SRDT,74,1
6514,306 ST,74,1
6515,306 STD,74,1
6516,306 STDT,74,1
6517,306 STYLE,74,1
6518,306 STYLE 1.9 TD,74,1
6519,306 TARIFFA,74,1
6520,306 TD,74,1
6521,306 XN,74,1
6522,306 XN 4P,74,1
6523,306 XN 4P 16V,74,1
6524,306 XN 5P,74,1
6525,306 XN 5P 16V,74,1
6526,306 XN AA 4P,74,1
6527,306 XN AA 5P,74,1
6528,306 XND,74,1
6529,306 XND 4P,74,1
6530,306 XND 5P,74,1
6531,306 XND AA 4P,74,1
6532,306 XND AA 5P,74,1
6533,306 XR,74,1
6534,306 XR 1.8,74,1
6535,306 XR 16 V 4P,74,1
6536,306 XR 16V 5P,74,1
6537,306 XR 8V 4P,74,1
6538,306 XR 8V 5P,74,1
6539,306 XR DIESEL,74,1
6540,306 XR HDI,74,1
6541,306 XRD,74,1
6542,306 XRD 1.9,74,1
6543,306 XRD 4P,74,1
6544,306 XRD 5P,74,1
6545,306 XRD BREAK 1.9,74,1
6546,306 XRD T 5P,74,1
6547,306 XRDT,74,1
6548,306 XRDT 1.9,74,1
6549,306 XRDT 4P,74,1
6550,306 XS,74,1
6551,306 XS 1.8,74,1
6552,306 XSDT,74,1
6553,306 XSI,74,1
6554,306 XT,74,1
6555,306 XT 1.8,74,1
6556,306 XT 16 V ABS,74,1
6557,306 XT 16V,74,1
6558,306 XT 2.0 HDI,74,1
6559,306 XT DIESEL,74,1
6560,306 XTD,74,1
6561,306 XTDT,74,1
6562,306 XTDT 1.9,74,1
6563,306 XTDT ABS,74,1
6564,306BRLD4AA,74,1
6565,306BRLD5AA,74,1
6566,306BRLHDI4,74,1
6567,306BRLN4,74,1
6568,306BRLN4AA,74,1
6569,306BRLN5,74,1
6570,306BRLN5AA,74,1
6571,306EQHDI4ABS,74,1
6572,306EQHDI5ABS,74,1
6573,306EQN4ABS,74,1
6574,306EQN5ABS,74,1
6575,306EQTD4ABS,74,1
6576,306EQTD5ABS,74,1
6577,306RLEN3ABS,74,1
6578,306SOLHDI4,74,1
6579,306SOLN4,74,1
6580,306TMHDI5,74,1
6581,306TMN3,74,1
6582,306TMN5,74,1
6583,307 1.6,74,1
6584,307 1.6 X-LINE,74,1
6585,307 2.0,74,1
6586,307 CC 1.6,74,1
6587,307 CC 2.0,74,1
6588,307 CC 2.0 180 CV,74,1
6589,307 CC 2.0 TIPTRONIC,74,1
6590,307 COUPE CABRIOLET,74,1
6591,307 HDI,74,1
6592,307 HDI XS,74,1
6593,307 LIVE 5P 1.6 110 CV,74,1
6594,307 LIVE 5P 2.0 HDI 110 CV,74,1
6595,307 RALLYE,74,1
6596,307 RWC 1.6 5P 110 CV,74,1
6597,307 RWC 2.0 DHI 5P 90 CV,74,1
6598,307 SS LA DOLFINA 2.0 143,74,1
6599,307 SW 1.6,74,1
6600,307 SW 2.0,74,1
6601,307 SW 2.0 A/T,74,1
6602,307 SW HDI,74,1
6603,307 SW HDI 1.6,74,1
6604,307 SW PREMIUM 1.6HDI,74,1
6605,307 SW PREMIUM 2.0,74,1
6606,307 SW PREMIUM 2.0 143CV,74,1
6607,307 SW PREMIUM 2.0 HDI,74,1
6608,307 SW PREMIUM HDI,74,1
6609,307 SW PREMIUM HDI 110,74,1
6610,307 Test Match 1.6,74,1
6611,307 TEST MATCH HDI,74,1
6612,307 XR 1.6,74,1
6613,307 XR 1.6 110CV,74,1
6614,307 XR 1.6 16V,74,1
6615,307 XR 1.6 5P 110CV,74,1
6616,307 XR 2.0 HDI 4P 90 CV,74,1
6617,307 XR 2.0HDI,74,1
6618,307 XR HDI,74,1
6619,307 XR PACK 1.6,74,1
6620,307 XRD 2.0HDI,74,1
6621,307 XS 1.6,74,1
6622,307 XS 1.6 4P 110CV,74,1
6623,307 XS 1.6 5P 110CV,74,1
6624,307 XS 2.0,74,1
6625,307 XS 2.0 HDI,74,1
6626,307 XS 2.0 HDI 4P 110 CV,74,1
6627,307 XS 2.0 HDI 4P 90 CV,74,1
6628,307 XS 2.0 HDI 5P 110 CV,74,1
6629,307 XS 2.0 HDI 5P 90CV,74,1
6630,307 XS PREMIUM 2.0,74,1
6631,307 XS PREMIUM 2.0 4P,74,1
6632,307 XS PREMIUM 2.0 5P,74,1
6633,307 XS PREMIUM 2.0 HDI 4P,74,1
6634,307 XS PREMIUM 2.0 HDI 5P,74,1
6635,307 XS PREMIUM HDI,74,1
6636,307 XS PREMIUM TIPTRONIC,74,1
6637,307 XS PREMIUMHDI 5P,74,1
6638,307 XSI 2.0,74,1
6639,307 XSI 2.0 143 CV,74,1
6640,307 XSI 2.0 TIPTRONIC,74,1
6641,307 XT 1.6 4P 110 CV,74,1
6642,307 XT 1.6 5P 110CV,74,1
6643,307 XT 2.0,74,1
6644,307 XT 2.0 HDI,74,1
6645,307 XT 2.0 HDI 4P 110CV,74,1
6646,307 XT 2.0 HDI 5P 110 CV,74,1
